species,gbifID,occurrenceID,eventDate,year,month,day,lat,lon,locality,municipality,stateProvince,country,basisOfRecord,institutionCode,collectionCode,datasetKey,publisher,recordedBy,identifiedBy,license,coordinateUncertaintyInMeters,elevation,habitat,occurrenceStatus,issues
Citronella mucronata,5276306539,FA_CONSTITUCION_CM_1381,2024-11-22,2024.0,11.0,22.0,-35.71618,-72.43516,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306541,FA_CONSTITUCION_CM_1380,2024-11-22,2024.0,11.0,22.0,-35.71589,-72.43496,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306543,FA_CONSTITUCION_CM_1387,2024-11-22,2024.0,11.0,22.0,-35.72396,-72.44232,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306546,FA_CONSTITUCION_CM_1386,2024-11-22,2024.0,11.0,22.0,-35.7214,-72.44169,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306548,FA_CONSTITUCION_CM_1385,2024-11-22,2024.0,11.0,22.0,-35.72136,-72.43525,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306550,FA_CONSTITUCION_CM_1384,2024-11-22,2024.0,11.0,22.0,-35.72127,-72.44165,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306554,FA_CONSTITUCION_CM_1388,2024-11-22,2024.0,11.0,22.0,-35.72477,-72.44376,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306886,FA_CONSTITUCION_CM_1012,2024-11-18,2024.0,11.0,18.0,-35.7034,-72.43069,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306890,FA_CONSTITUCION_CM_1010,2024-11-18,2024.0,11.0,18.0,-35.70339,-72.4306,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306902,FA_CONSTITUCION_CM_1015,2024-11-18,2024.0,11.0,18.0,-35.70348,-72.42949,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306907,FA_CONSTITUCION_CM_1001,2024-11-18,2024.0,11.0,18.0,-35.70321,-72.43038,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306914,FA_CONSTITUCION_CM_1005,2024-11-18,2024.0,11.0,18.0,-35.70331,-72.43049,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306917,FA_CONSTITUCION_CM_1006,2024-11-18,2024.0,11.0,18.0,-35.70334,-72.43054,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306926,FA_CONSTITUCION_CM_1008,2024-11-18,2024.0,11.0,18.0,-35.70337,-72.43069,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306956,FA_CONSTITUCION_CM_1020,2024-11-18,2024.0,11.0,18.0,-35.70357,-72.42952,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306964,FA_CONSTITUCION_CM_1021,2024-11-18,2024.0,11.0,18.0,-35.70358,-72.4295,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306965,FA_CONSTITUCION_CM_1022,2024-11-18,2024.0,11.0,18.0,-35.70358,-72.42957,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276306975,FA_CONSTITUCION_CM_1029,2024-11-18,2024.0,11.0,18.0,-35.70382,-72.42956,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307109,FA_CONSTITUCION_CM_1093,2024-11-18,2024.0,11.0,18.0,-35.70483,-72.42929,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307118,FA_CONSTITUCION_CM_1088,2024-11-18,2024.0,11.0,18.0,-35.70476,-72.42933,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307463,FA_CONSTITUCION_CM_1109,2024-11-18,2024.0,11.0,18.0,-35.70518,-72.42982,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307559,FA_CONSTITUCION_CM_1180,2024-11-18,2024.0,11.0,18.0,-35.70782,-72.4446,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307560,FA_CONSTITUCION_CM_1181,2024-11-18,2024.0,11.0,18.0,-35.70804,-72.44377,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307565,FA_CONSTITUCION_CM_1177,2024-11-18,2024.0,11.0,18.0,-35.70755,-72.44396,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307566,FA_CONSTITUCION_CM_1178,2024-11-18,2024.0,11.0,18.0,-35.70772,-72.44458,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307568,FA_CONSTITUCION_CM_1176,2024-11-18,2024.0,11.0,18.0,-35.70751,-72.44438,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307569,FA_CONSTITUCION_CM_1179,2024-11-18,2024.0,11.0,18.0,-35.70773,-72.44447,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307590,FA_CONSTITUCION_CM_1195,2024-11-18,2024.0,11.0,18.0,-35.70887,-72.45068,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307591,FA_CONSTITUCION_CM_1196,2024-11-18,2024.0,11.0,18.0,-35.7089,-72.44548,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307592,FA_CONSTITUCION_CM_1193,2024-11-18,2024.0,11.0,18.0,-35.70881,-72.45171,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307593,FA_CONSTITUCION_CM_1194,2024-11-18,2024.0,11.0,18.0,-35.70884,-72.45111,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307594,FA_CONSTITUCION_CM_1199,2024-11-18,2024.0,11.0,18.0,-35.70896,-72.45109,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307595,FA_CONSTITUCION_CM_1197,2024-11-18,2024.0,11.0,18.0,-35.70892,-72.45163,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307596,FA_CONSTITUCION_CM_1198,2024-11-18,2024.0,11.0,18.0,-35.70894,-72.45159,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307597,FA_CONSTITUCION_CM_1191,2024-11-18,2024.0,11.0,18.0,-35.70878,-72.44499,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307598,FA_CONSTITUCION_CM_1192,2024-11-18,2024.0,11.0,18.0,-35.70879,-72.45161,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307599,FA_CONSTITUCION_CM_1190,2024-11-18,2024.0,11.0,18.0,-35.70878,-72.45124,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307600,FA_CONSTITUCION_CM_1184,2024-11-18,2024.0,11.0,18.0,-35.70847,-72.45054,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307601,FA_CONSTITUCION_CM_1185,2024-11-18,2024.0,11.0,18.0,-35.70851,-72.4505,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307602,FA_CONSTITUCION_CM_1182,2024-11-18,2024.0,11.0,18.0,-35.70844,-72.45055,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307603,FA_CONSTITUCION_CM_1183,2024-11-18,2024.0,11.0,18.0,-35.70845,-72.45035,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307604,FA_CONSTITUCION_CM_1188,2024-11-18,2024.0,11.0,18.0,-35.70867,-72.45052,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307605,FA_CONSTITUCION_CM_1189,2024-11-18,2024.0,11.0,18.0,-35.7087,-72.45076,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307606,FA_CONSTITUCION_CM_1186,2024-11-18,2024.0,11.0,18.0,-35.70866,-72.45128,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307607,FA_CONSTITUCION_CM_1187,2024-11-18,2024.0,11.0,18.0,-35.70867,-72.45179,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307614,FA_CONSTITUCION_CM_808,2024-11-22,2024.0,11.0,22.0,-35.69942,-72.44335,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307615,FA_CONSTITUCION_CM_809,2024-11-22,2024.0,11.0,22.0,-35.69962,-72.44377,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307616,FA_CONSTITUCION_CM_801,2024-11-18,2024.0,11.0,18.0,-35.68556,-72.44135,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307617,FA_CONSTITUCION_CM_804,2024-11-18,2024.0,11.0,18.0,-35.68655,-72.44266,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307618,FA_CONSTITUCION_CM_805,2024-11-20,2024.0,11.0,20.0,-35.68802,-72.4439,Predio ZORRILLOS 10828 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276307619,FA_CONSTITUCION_CM_802,2024-11-18,2024.0,11.0,18.0,-35.68589,-72.44176,Predio LOS COPIHUES 1 11113 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
